"Original Url","Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://cals.cornell.edu/","https://cals.cornell.edu/","text/html; charset=UTF-8","200","OK","Indexable","","Cornell CALS - College of Agriculture and Life Sciences","55","484","","0","0","Cornell University’s College of Agriculture and Life Sciences tackles the challenges of our times through purpose-driven science that advances understanding and improves life.","175","1087","","0","Purpose-Driven Science","22","","0","Main navigation","15","Main navigation Panels","22","","","","","https://cals.cornell.edu/","","","","","","210752","38306","598","119","5.025","64.224","Normal","17.492","0","0","","20","1","0","1.470","161","68","0","5","5","0","","","","","5ffcfb18d115c88c92b82eba463fd099","3.567","Sat, 30 Nov 2024 02:22:57 GMT","","","","1.1","https://cals.cornell.edu/","2024-11-30 14:40:51"
"https://www.wyoleg.gov/Committees/2024/J05","https://www.wyoleg.gov/Committees/2024/J05","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","0","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","https://www.wyoleg.gov/Committees/2024/J05","2024-11-30 14:40:02"
"https://www.oregon.gov/ODA","https://www.oregon.gov/ODA","text/html; charset=UTF-8","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","168","168","0","","","","","0.000","0","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","2.513","","https://www.oregon.gov/ODA/Pages/default.aspx","HTTP Redirect","","1.1","https://www.oregon.gov/ODA","2024-11-30 14:39:53"
"https://aglifesciences.tamu.edu/","https://aglifesciences.tamu.edu/","text/html; charset=UTF-8","200","OK","Indexable","","Home - College of Agriculture & Life Sciences","45","400","","0","0","","0","0","","0","Agriculture and Life Sciences","29","","0","Research","8","Degrees","7","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","","https://aglifesciences.tamu.edu/","","","","","","85091","17934","455","77","5.909","62.688","Normal","6.078","0","0","","17","1","0","1.470","122","79","0","17","15","0","","","","","6d32dc2bb68e1391c1ca5a2961ab02cf","0.840","","","","","1.1","https://aglifesciences.tamu.edu/","2024-11-30 14:39:57"
"https://www.cbp.gov/border-security/protecting-agriculture","https://www.cbp.gov/border-security/protecting-agriculture","text/html; charset=UTF-8","200","OK","Indexable","","Protecting Agriculture | U.S. Customs and Border Protection","59","529","","0","0","Invasive species and toxic substances are among the many threats to American agriculture and natural resources. Through targeting, detection, and interception, CBP agriculture specialists (CBPAS) work to prevent these threats from entering the United States.","258","1611","Agriculture","11","Protecting Agriculture","22","","0","Highlights","10","What Souvenirs and Gifts Can You Bring Back? - Know Before You Go Video Highlight","81","","","","","https://www.cbp.gov/border-security/protecting-agriculture","","","","","","112159","17328","715","136","5.257","49.337","Hard","7.691","0","1","","5","1","0","1.470","246","188","0","15","14","0","","","","","7621f9172ac1fd816d1fe8531a389f1a","2.398","Sat, 30 Nov 2024 09:40:57 GMT","","","","1.1","https://www.cbp.gov/border-security/protecting-agriculture","2024-11-30 14:40:57"
"https://agri.ohio.gov/","https://agri.ohio.gov/","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","5290","5290","0","","","","","0.000","0","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","9.641","Thu, 17 Aug 2023 15:34:12 GMT","","","","1.1","https://agri.ohio.gov/","2024-11-30 14:40:32"
"http://www.osha.gov/laws-regs/regulations/standardnumber/1928","http://www.osha.gov/laws-regs/regulations/standardnumber/1928","","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","0","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.917","","https://www.osha.gov/laws-regs/regulations/standardnumber/1928","HTTP Redirect","","1.1","http://www.osha.gov/laws-regs/regulations/standardnumber/1928","2024-11-30 14:40:54"
"https://www.cdfa.ca.gov/","https://www.cdfa.ca.gov/","text/html; charset=utf-8","200","OK","Indexable","","California Department of Food and Agriculture - CDFA","52","474","","0","0","California Department of Food and Agriculture","45","286","cdfa, california, government, food, agriculture, ag","51","cdfa protects","13","","0","Latest News from CDFA","21","","0","","","","","","","","","","","64427","64427","536","107","5.009","36.654","Hard","16.829","0","0","","25","2","0","2.940","268","202","0","19","11","0","","","","","8433827945d35a42d60b7c2eab3e3a6a","4.151","","","","","1.1","https://www.cdfa.ca.gov/","2024-11-30 14:40:52"
"https://extension.wisc.edu/agriculture/","https://extension.wisc.edu/agriculture/","text/html; charset=UTF-8","200","OK","Indexable","","Agriculture – Extension","23","208","","0","0","Agriculture The UW-Madison Division of Extension Agriculture Institute addresses emerging issues related to Wisconsin’s agriculture and horticulture systems with research-based outreach to advance economically sustainable, socially responsible, and environmentally sound practices. Ask an Agriculture Question Ask a Gardening Question Subscribe for Agriculture Updates Our People Interact with our Programs Ag Water Quality Delivers educational content […]","456","2873","","0","Extension","9","Agriculture","11","Interact with our Programs","26","Ag Water Quality","16","max-image-preview:large","","","","https://extension.wisc.edu/agriculture/","","","","","","124318","29796","524","110","4.764","29.409","Very Hard","4.116","0","1","","7","1","0","1.470","71","38","0","19","10","0","","","","","1063e4452d98783dfc22791bd4ab2fd5","4.437","","","","","1.1","https://extension.wisc.edu/agriculture/","2024-11-30 14:40:27"
"https://www.congress.gov/bill/115th-congress/house-bill/2","https://www.congress.gov/bill/115th-congress/house-bill/2","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","0","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.810","","","","","1.1","https://www.congress.gov/bill/115th-congress/house-bill/2","2024-11-30 14:39:56"
"https://www.mendocinocounty.gov/government/agriculture","https://www.mendocinocounty.gov/government/agriculture","text/html; charset=utf-8","200","OK","Indexable","","Agriculture | Mendocino County, CA","34","315","","0","0","","0","0","","0","Mendocino County, CA","20","Agriculture","11","Jump to subpage...","18","COVID-19 Checklist for Agricultural Operations (AgSafe.org)","59","","","","","","","","","","","16155000","12019132","1430","294","4.864","57.368","Fairly Hard","0.079","0","1","","3","1","0","1.470","269","255","0","54","47","0","","","","","4973c9ae3addd1d0814a04a3152c74ea","20.196","Sat, 30 Nov 2024 09:39:32 GMT","","","","1.1","https://www.mendocinocounty.gov/government/agriculture","2024-11-30 14:39:31"
"https://www.nifa.usda.gov/","https://www.nifa.usda.gov/","text/html; charset=UTF-8","200","OK","Indexable","","USDA NIFA | National Institute of Food and Agriculture","54","479","","0","0","The home page for the US Department of Agriculture's National Institute of Food and Agriculture on the web.","107","673","","0","USDA NIFA Invests $14 Million to Further Food Safety Research and Outreach","74","","0","About Topics","12","Ecology Issues","14","","","","","https://www.nifa.usda.gov/","","","","","","89813","18490","597","117","5.103","50.453","Fairly Hard","15.973","0","0","","5","1","0","1.470","127","100","0","18","11","0","","","","","c9c922166a173dcefd1d8446d5d9d601","2.597","","","","","1.1","https://www.nifa.usda.gov/","2024-11-30 14:39:44"
"https://eligibility.sc.egov.usda.gov/","https://eligibility.sc.egov.usda.gov/","text/html; charset=iso-8859-1","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","249","249","0","","","","","0.000","0","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","12.405","","https://eligibility.sc.egov.usda.gov/eligibility/welcomeAction.do","HTTP Redirect","","1.1","https://eligibility.sc.egov.usda.gov/","2024-11-30 14:40:39"
"https://www.aphis.usda.gov/","https://www.aphis.usda.gov/","text/html; charset=UTF-8","200","OK","Indexable","","Home | Animal and Plant Health Inspection Service","49","449","","0","0","USDA's Animal and Plant Health Inspection Service (APHIS) protects the health and value of U.S. agriculture and natural resources.","130","809","USDA APHIS, APHIS, animal and plant health inspection service","61","","0","","0","Ohio Asian Longhorned Beetle Eradication Program Gifts Residents Free Trees","75","Preserving APHIS History: A Community’s Agricultural Ancestry","61","","","","","https://www.aphis.usda.gov/","","","","","","83564","16970","262","71","3.690","51.972","Fairly Hard","7.247","0","0","","5","1","0","1.470","140","116","0","15","11","0","","","","","249f3d2bf9f609d61d2d2e6a12489396","4.120","Wed, 27 Nov 2024 20:42:20 GMT","","","","1.1","https://www.aphis.usda.gov/","2024-11-30 14:39:45"
"https://www.ncat.edu/","https://www.ncat.edu/","text/html; charset=UTF-8","200","OK","Indexable","","Welcome to North Carolina Agricultural and Technical State University","69","618","","0","0","N.C. A&T State University is an academic community focused on students - providing them with interdisciplinary learning opportunities, teaching them with faculty renowned for excellence, connecting them to cutting edge discoveries in research, and encouraging them to serve their communities.","292","1833","","0","A&T approved to offer N.C.'s first bachelor's degree in ai","58","","0","What we've done is great. What we'll do is even better.","55","Move Forward With Purpose","25","","","","","","","","","","","157714","19087","1571","322","4.879","53.254","Fairly Hard","7.420","0","0","","23","1","0","1.470","218","152","0","14","10","0","","","","","94a72cf9d69b4512a06f4a2da4f6f402","1.795","","","","","1.1","https://www.ncat.edu/","2024-11-30 14:39:49"
"https://agriculture.mo.gov/","https://agriculture.mo.gov/","text/html","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","847","847","0","","","","","0.000","0","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","8.055","","","","","1.1","https://agriculture.mo.gov/","2024-11-30 14:40:11"
"https://www.nass.usda.gov/Publications/AgCensus/2017/index.php","https://www.nass.usda.gov/Publications/AgCensus/2017/index.php","text/html; charset=utf-8","200","OK","Indexable","","List of Reports and Publications | 2017 Census of Agriculture | USDA/NASS","73","661","","0","0","The Census of Agriculture is a complete count of U.S. farms and ranches and the people who operate them. Even small plots of land - whether rural or urban - growing fruit, vegetables or some food animals count if $1,000 or more of such products were raised and sold, or normally would have been sold, during the Census year. The Census of Agriculture, taken only once every five years, looks at land use and ownership, operator characteristics, production practices, income and expenditures. For America's farmers and ranchers, the Census of Agriculture is their voice, their future, and their opportunity.","606","3738","Census of Agrciculture, National Agricultural Statistics Service, Statistics, Agriculture, Farm, Information, USDA, Government, agricultural, NASS","146","United States Department of Agriculture","39","","0","National Agricultural Statistics Service","40","Access Quick Stats (searchable database)","40","","","","","","","","","","","75230","75230","1967","456","4.314","64.224","Normal","16.843","0","3","","8","1","0","1.470","241","202","0","22","18","0","","","","","794444836cbe55c61c8e6d613cf56b42","7.415","","","","","1.1","https://www.nass.usda.gov/Publications/AgCensus/2017/index.php","2024-11-30 14:39:37"
"https://www.mdpi.com/journal/agriculture","https://www.mdpi.com/journal/agriculture","text/html; charset=UTF-8","200","OK","Indexable","","Agriculture | An Open Access Journal from MDPI","46","431","","0","0","Agriculture, an international, peer-reviewed Open Access journal.","65","399","","0","Agriculture","11","","0","Journals","8","Topics","6","","","","","","","","","","","501884","67268","8260","1465","5.638","43.097","Hard","15.611","0","1","","63","1","0","1.470","314","162","0","128","115","0","","","","","3e583f8c15156d81c8246f9e42f06177","1.670","","","","","1.1","https://www.mdpi.com/journal/agriculture","2024-11-30 14:39:57"
"https://www.dol.gov/agencies/whd/fact-sheets/40-child-labor-farms","https://www.dol.gov/agencies/whd/fact-sheets/40-child-labor-farms","text/html; charset=UTF-8","200","OK","Indexable","","Fact Sheet #40: Overview of Youth Employment (Child Labor) Provisions of the Fair Labor Standards Act (FLSA) for Agricultural Occupations | U.S. Department of Labor","164","1475","","0","0","","0","0","","0","Fact Sheet #40: Overview of Youth Employment (Child Labor) Provisions of the Fair Labor Standards Act (FLSA) for Agricultural Occupations","137","","0","To Which Agricultural Workers does the FLSA Apply?","50","What are the Minimum Age Standards for Agricultural Employment?","63","","","","","https://www.dol.gov/agencies/whd/fact-sheets/40-child-labor-farms","","","","","","84783","19838","1536","243","6.321","68.066","Normal","12.827","0","3","","2","1","0","1.470","97","71","0","15","15","0","","","","","82f49e725b6320314413ddbe3d17f947","2.138","","","","","1.1","https://www.dol.gov/agencies/whd/fact-sheets/40-child-labor-farms","2024-11-30 14:39:40"
"https://dnr.alaska.gov/ag/","https://dnr.alaska.gov/ag/","text/html; charset=utf-8","200","OK","Indexable","","Division of Agriculture","23","195","","0","0","","0","0","","0","Department of Natural Resources Division of Agriculture","55","Division of Agriculture","23","Hot Topics","10","General Information","19","","","","","","","","","","","24305","7592","246","70","3.514","56.422","Fairly Hard","11.072","0","1","","6","1","0","1.470","59","45","0","8","7","0","","","","","e588e41276e5a47d974eca503d5ba804","4.640","","","","","1.1","https://dnr.alaska.gov/ag/","2024-11-30 14:40:02"
"https://utia.tennessee.edu/","https://utia.tennessee.edu/","text/html; charset=UTF-8","200","OK","Indexable","","Institute of Agriculture | UTIA","31","256","","0","0","WE CREATE REAL. LIFE. SOLUTIONS.™ Whether it’s in the classroom or animal hospital, at one of our research facilities, through interaction in our commu ...","155","967","","0","WE CREATE REAL. LIFE. SOLUTIONS.™","33","","0","Welcome to UTIA","15","Flood Recovery Resources and Support Available for Those Impacted by Hurricane Helene","85","max-image-preview:large","","","","https://utia.tennessee.edu/","","","","","","118784","31017","661","126","5.246","51.636","Fairly Hard","7.053","0","0","","4","1","0","1.470","89","60","0","17","15","0","","","","","fd50053cff005f14b4ea8eafb116c911","1.751","","","","","1.1","https://utia.tennessee.edu/","2024-11-30 14:40:25"
"https://www.merriam-webster.com/dictionary/agriculture","https://www.merriam-webster.com/dictionary/agriculture","text/html; charset=utf-8","200","OK","Indexable","","Agriculture Definition & Meaning - Merriam-Webster","50","455","","0","0","The meaning of AGRICULTURE is the science, art, or practice of cultivating the soil, producing crops, and raising livestock and in varying degrees the preparation and marketing of the resulting products. How to use agriculture in a sentence.","241","1478","","0","agriculture","11","","0","noun","4","Synonyms","8","","","","","https://www.merriam-webster.com/dictionary/agriculture","","","","","","684969","110215","679","165","4.115","62.863","Normal","0.750","0","1","","23","1","0","1.470","99","52","0","10","9","0","","","","","986e70a1c5ce484ea37699a39ce2d627","9.892","","","","","1.1","https://www.merriam-webster.com/dictionary/agriculture","2024-11-30 14:40:38"
"https://agriculture.ny.gov/","https://agriculture.ny.gov/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","0","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.739","","","","","1.1","https://agriculture.ny.gov/","2024-11-30 14:39:31"
"https://www.usda.gov/","https://www.usda.gov/","text/html; charset=UTF-8","200","OK","Indexable","","USDA","4","51","","0","0","","0","0","","0","Home","4","","0","Main navigation","15","Utility navigation","18","","","","","https://www.usda.gov/","","","","","","46930","11109","283","68","4.162","44.173","Hard","7.397","0","0","","23","12","0","17.650","104","74","0","19","17","0","","","","","93544bef6a01a85cc697f32b3fbda84e","2.291","Sat, 30 Nov 2024 09:22:47 GMT","","","","1.1","https://www.usda.gov/","2024-11-30 14:40:24"
"https://ustr.gov/issue-areas/agriculture","https://ustr.gov/issue-areas/agriculture","text/html; charset=UTF-8","200","OK","Indexable","","Agriculture | United States Trade Representative","48","424","","0","0","USTR's Office of Agricultural Affairs has overall responsibility for U.S. government trade negotiations and policy development and coordination regarding agriculture.  Staff works with the Chief Agricultural Negotiator and other USTR officials, and U.S. government agencies, particularly USDA, as appropriate.","309","1887","","0","Agriculture","11","","0","Breadcrumb","10","","0","","","","","https://ustr.gov/issue-areas/agriculture","","","","","","28452","7293","401","103","3.893","42.755","Hard","12.308","0","1","","4","1","0","1.470","95","63","0","8","6","0","","","","","2be91dde0546487a5b59b7ae7c2bcc54","1.089","Sat, 30 Nov 2024 09:39:17 GMT","","","","1.1","https://ustr.gov/issue-areas/agriculture","2024-11-30 14:39:17"
"https://www.ams.usda.gov/node/1","https://www.ams.usda.gov/node/1","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","346","346","0","","","","","0.000","0","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","2.812","","https://www.ams.usda.gov/","HTTP Redirect","","1.1","https://www.ams.usda.gov/node/1","2024-11-30 14:39:11"
"https://www.fcc.gov/task-force-reviewing-connectivity-and-technology-needs-precision-agriculture-united-states","https://www.fcc.gov/task-force-reviewing-connectivity-and-technology-needs-precision-agriculture-united-states","text/html; charset=UTF-8","200","OK","Indexable","","Task Force for Reviewing the Connectivity and Technology Needs of Precision Agriculture in the United States | Federal Communications Commission","144","1322","","0","0",".tfheadline { /*font-size: 1.29em;*/ line-height: 1.22; } .tfheadlinedate { font-size:0.9em; color: #808080; }  ","112","642","","0","Task Force for Reviewing the Connectivity and Technology Needs of Precision Agriculture in the United States","108","","0","","0","","0","","","","","https://www.fcc.gov/task-force-reviewing-connectivity-and-technology-needs-precision-agriculture-united-states","","","","","","62722","11998","1221","170","7.182","75.936","Fairly Easy","15.620","0","0","","4","1","0","1.470","217","180","0","8","8","0","","","","","63f7d190e999b5b1299b57d4f63b43b0","3.265","Sat, 30 Nov 2024 09:41:02 GMT","","","","1.1","https://www.fcc.gov/task-force-reviewing-connectivity-and-technology-needs-precision-agriculture-united-states","2024-11-30 14:41:02"
"https://www.agriculture.com/","https://www.agriculture.com/","text/html;charset=utf-8","200","OK","Indexable","","Successful Farming: Practical, Trusted Farming and Ranching Information","71","653","","0","0","Successful Farming is the trusted source for the diverse business, production, and family information needs of farmers and ranchers.","132","823","","0","","0","","0","Top Picks","9","Machinery","9","max-image-preview:large, NOODP, NOYDIR","","","","https://www.agriculture.com/","","","","","","144914","32280","314","74","4.243","84.519","Easy","3.545","0","0","","6","1","0","1.470","165","82","0","31","18","0","","","","","c63bdd27e16e1c096ae5f6520848e77b","1.127","","","","","1.1","https://www.agriculture.com/","2024-11-30 14:39:35"
"https://sfyl.ifas.ufl.edu/agriculture/","https://sfyl.ifas.ufl.edu/agriculture/","text/html; charset=UTF-8","200","OK","Indexable","","Agriculture - Solutions for Your Life - University of Florida, Institute of Food and Agricultural Sciences - UF/IFAS","116","972","","0","0","UF/IFAS Extension bring the power of UF’s research and education to every county in Florida. We support farmers and growers, home and business owners, youth and families through science-based programs, information and accessible expertise.","239","1529","UF/IFAS Extension, Institute of Food and Agricultural Sciences, Land Grant, IFAS, University of Florida, Solutions for your life","128","Agriculture","11","","0","","0","AGRONOMIC CROPS","15","index, follow","noarchive","","","","","","","","","55192","18468","692","122","5.672","49.238","Hard","8.887","0","1","","4","1","0","1.470","73","59","0","6","6","0","","","","","5e400801759c47293b623a98bd718852","6.915","","","","","1.1","https://sfyl.ifas.ufl.edu/agriculture/","2024-11-30 14:40:31"
"https://ncta.unl.edu/","https://ncta.unl.edu/","text/html; charset=utf-8","200","OK","Indexable","","Nebraska College of Technical Agriculture in Curtis |","53","459","","0","0","","0","0","","0","Home","4","","0","Search Form","11","Small Campus. Big Impact.","25","","","","","https://ncta.unl.edu/","","","","","","72084","21330","238","54","4.407","67.286","Normal","6.200","0","0","","3","1","0","1.470","98","74","0","6","5","0","","","","","22a609eb97b2cae9512acb61dd22bc8f","2.706","Fri, 29 Nov 2024 10:04:51 GMT","","","","1.1","https://ncta.unl.edu/","2024-11-30 14:39:08"
"https://www.agcensus.usda.gov/","https://www.agcensus.usda.gov/","text/html","307","Temporary Redirect","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","0","0","","2","1","0","1.470","0","0","0","0","0","0","","","","","","4.213","","https://www.nass.usda.gov/AgCensus/","HTTP Redirect","","1.1","https://www.agcensus.usda.gov/","2024-11-30 14:39:02"
"https://www.ncleg.gov/Committees/CommitteeInfo/HouseStanding/5","https://www.ncleg.gov/Committees/CommitteeInfo/HouseStanding/5","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","0","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","https://www.ncleg.gov/Committees/CommitteeInfo/HouseStanding/5","2024-11-30 14:41:11"
"https://nca2018.globalchange.gov/chapter/10/","https://nca2018.globalchange.gov/chapter/10/","text/html","200","OK","Indexable","","Agriculture and Rural Communities - Fourth National Climate Assessment","70","649","","0","0","","0","0","","0","FOURTH NATIONAL CLIMATE ASSESSMENT","34","CHAPTER 10: AGRICULTURE AND RURAL COMMUNITIES","45","Agricultural Jobs and Revenue","29","Population Changes and Poverty Rates in Rural Counties","54","","","","","","","","","","","338826","87911","23354","7405","3.154","70.840","Fairly Easy","46.792","0","2","","748","1","0","1.470","884","68","0","310","310","0","","","","","8ce3e1b09cf14fa66e5f98b4b137edd9","1.977","Thu, 17 Mar 2022 18:40:28 GMT","","","","1.1","https://nca2018.globalchange.gov/chapter/10/","2024-11-30 14:39:02"
"https://www.epa.gov/agriculture","https://www.epa.gov/agriculture","text/html; charset=UTF-8","200","OK","Indexable","","Agriculture | US EPA","20","179","","0","0","The EPA Agriculture Resource Directory offers comprehensive, easy-to-understand information about environmental stewardship on farms and ranches; commonsense, flexible approaches that are both environmentally protective and agriculturally sound.","245","1569","Partnerships, Soils & Land > Agroecosystems, Special Populations > Workers' Health, Conservation, Compliance & Enforcement > Compliance Assistance, Compliance & Enforcement > Compliance Monitoring","196","Agriculture","11","","0","Notice of Public Meeting Animal Agriculture and Water Quality Subcommittee","74","Updates to the Mitigation Menu Website - Options to Protect Nontarget Species from Pesticide Runoff","99","","","","","https://www.epa.gov/agriculture","","","","","","69701","16407","737","129","5.713","38.838","Hard","12.441","0","0","","2","1","0","1.470","103","81","0","14","14","0","","","","","30c73270a22df3a4cfe79646bf2345e8","1.658","Sat, 30 Nov 2024 04:04:34 GMT","","","","1.1","https://www.epa.gov/agriculture","2024-11-30 14:39:21"
"https://www.mda.state.mn.us/","https://www.mda.state.mn.us/","text/html; charset=UTF-8","200","OK","Indexable","","Minnesota Department of Agriculture","35","329","","0","0","The MDA’s mission is to enhance Minnesotans’ quality of life by ensuring the integrity of our food supply, the health of our environment, and the strength of our agricultural economy.","183","1123","","0","Minnesota Organic Conference","28","","0","For Farmers & Producers","23","For Ag & Food Businesses","24","","","","","https://www.mda.state.mn.us/","","","","","","80214","20382","1104","454","2.432","71.413","Fairly Easy","8.594","0","0","","2","1","0","1.470","201","185","0","9","9","0","","","","","8ff563adef853552b550c271b946b2f6","3.228","Sat, 30 Nov 2024 09:12:39 GMT","","","","1.1","https://www.mda.state.mn.us/","2024-11-30 14:39:58"
"https://www.iatp.org/","https://www.iatp.org/","text/html; charset=UTF-8","200","OK","Indexable","","We work to create sustainable food agriculture systems | IATP","61","548","","0","0","","0","0","","0","We work to create sustainable food & agriculture systems.","57","","0","Podcast series: How to Fight a Factory Farm","43","Our Latest","10","","","","","https://www.iatp.org/","","","","","","46102","46102","315","70","4.500","67.713","Normal","5.783","0","0","","5","1","0","1.470","58","25","0","6","6","0","","","","","d27a9743b506042ddab60338a79a78c0","1.575","","","","","1.1","https://www.iatp.org/","2024-11-30 14:40:22"
"https://www.revisor.mn.gov/statutes/part/AGRICULTURE","https://www.revisor.mn.gov/statutes/part/AGRICULTURE","text/html; charset=utf-8","200","OK","Indexable","","AGRICULTURE","11","129","","0","0","","0","0","","0","Office of the Revisor of Statutes","33","2024 Minnesota Statutes","23","Table of Chapters, 17 - 43","26","","0","","","","","","","","","","","86687","86687","320","75","4.267","50.753","Fairly Hard","7.834","0","2","","14","1","0","1.470","155","123","0","110","93","0","","","","","ff3c0b732658b78f18f224c3c5d70307","4.586","","","","","1.1","https://www.revisor.mn.gov/statutes/part/AGRICULTURE","2024-11-30 14:39:02"
"https://www.nrcs.usda.gov/","https://www.nrcs.usda.gov/","text/html; charset=UTF-8","200","OK","Indexable","","Home | Natural Resources Conservation Service","45","423","","0","0","","0","0","","0","","0","","0","Main navigation","15","Find Your Local Service Center","30","","","","","https://www.nrcs.usda.gov/","","","","","","270478","27683","360","79","4.557","55.570","Fairly Hard","13.875","0","0","","6","1","0","1.470","423","119","0","16","11","0","","","","","8ec12580d2b74f589db7ca428fc317d3","7.395","","","","","1.1","https://www.nrcs.usda.gov/","2024-11-30 14:40:43"
"https://agri.idaho.gov/","https://agri.idaho.gov/","","0","Connection Timeout","Non-Indexable","No Response","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","0","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","","https://agri.idaho.gov/","2024-11-30 14:39:34"
"https://ianr.unl.edu/","https://ianr.unl.edu/","text/html; charset=utf-8","200","OK","Indexable","","Institute of Agriculture and Natural Resources |","48","413","","0","0","","0","0","","0","Institute of Agriculture and Natural Resources at the University of Nebraska-Lincoln, IANR, UNL","95","","0","Search Form","11","Home AgainUniversity of Nebraska–Lincoln National TV Spot","57","","","","","https://ianr.unl.edu/","","","","","","114937","32383","295","66","4.470","49.731","Hard","4.976","0","0","","3","1","0","1.470","100","70","0","6","6","0","","","","","766f94ce1c86681d397afc08e408a53f","10.988","Fri, 29 Nov 2024 10:05:26 GMT","","","","1.1","https://ianr.unl.edu/","2024-11-30 14:40:27"
"https://www.farmers.gov/conservation/climate-smart","https://www.farmers.gov/conservation/climate-smart","text/html; charset=UTF-8","200","OK","Indexable","","Climate-Smart Agriculture and Forestry Resources | Farmers.gov","62","568","","0","0","USDA offers programs and services to support you in mitigating the impacts of climate change across your operation while building resilience for the future.","156","965","","0","Climate-Smart Agriculture and Forestry","38","","0","On This Page","12","Climate-Smart Agriculture and Forestry for Your Operation","57","","","","","https://www.farmers.gov/conservation/climate-smart","","","","","","200954","200954","2871","473","6.070","37.515","Hard","15.334","0","1","","13","1","0","1.470","149","88","0","59","58","0","","","","","152a41c2b96aa23c1b2b3a054b728c42","4.610","","","","","1.1","https://www.farmers.gov/conservation/climate-smart","2024-11-30 14:39:22"
"https://www.fdacs.gov/","https://www.fdacs.gov/","text/html; charset=utf-8","200","OK","Indexable","","Florida Department of Agriculture & Consumer Services","53","490","","0","0","Florida Department of Agriculture and Consumer Services","55","357","","0","","0","","0","","0","","0","","","","","","","","","","","57228","15935","39","14","2.786","65.177","Normal","0.504","0","0","","3","1","0","1.470","8","6","0","3","3","0","","","","","71cb32492cc894ba58f6667af14f1a35","1.807","","","","","1.1","https://www.fdacs.gov/","2024-11-30 14:39:17"
